CountryYear,Country,Year,Happiness,FBBNKCAPAZS,FBASTNPERZS,ENBIRTHRDNO,ICBUSDISCXQ,ICREGCOSTPCZS,ICCRDINFOXQ,DTDISDLXFCD,ICBUSDFRNXQ,ICBUSEASEXQ,ENFSHTHRDNO,SHSTAACSN,SHSTAACSNRU,SHSTAACSNUR,SHH2OSAFEZS,SHH2OSAFERUZS,SHH2OSAFEURZS,DTINTDLXFCD,DTINTDPNGCD,SHMMRRISKZS,SHMMRRISK,ENMAMTHRDNO,SHSTAMMRT,IQSCIMTHD,SPDYNIMRTIN,SPDYNIMRTFEIN,SPDYNIMRTMAIN,SHDYNNMRT,SHDYNMORT,SHDYNMORTFE,SHDYNMORTMA,SHDTHIMRT,SHMMRDTHS,SHDTHNMRT,SHDTHMORT,IQSCIOVRL,IQSCIPRDC,ENHPTTHRDNO,DTAMTBLATCD,DTDISBLATCD,DTINTBLATCD,DTAMTPBNDCD,DTINTPBNDCD,DTAMTPCBKCD,DTDISPCBKCD,DTINTPCBKCD,DTAMTMLATCD,DTDISMLATCD,DTINTMLATCD,DTAMTOFFTCD,DTDISOFFTCD,DTINTOFFTCD,DTAMTPROPCD,DTDISPROPCD,DTINTPROPCD,DTAMTPRVTCD,DTDISPRVTCD,DTINTPRVTCD,DTAMTDLXFCD,DTAMTDPNGCD,ICCRDPRVTZS,ICWRHPROC,ICPRPPROC,SGGENPARLZS,ICCRDPUBLZS,IQSCISRCE,ICREGPROC,ICLGLCREDXQ,ICTAXPAYM,ICWRHDURS,ICLGLDURS,ICELCTIME,ICPRPDURS,ICREGDURS,ICTAXDURS,ICISVDURS,ICTAXTOTLCPZS
Azerbaijan2007,Azerbaijan,2007,4.56815958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan2008,Azerbaijan,2008,4.817189217,,,,7,4.3,,741279000,,,,78.4,71.2,84.9,81,69,91.7,88204000,11238000,0.068164961,1500,,28,70,37.3,,,23.4,43.3,,,5413,53,3410,6211,78.88888889,86.66667,,20202000,70291000,8391000,0,0,59004000,166781000,33699000,26118000,213190000,21551000,46320000,283481000,29942000,20690000,75362000,13325000,79694000,242143000,47024000,148961000,22947000,0,23,3,11.4,3.1,80,6,,22,216,237,,10,10,376,,40.9
Azerbaijan2009,Azerbaijan,2009,4.573725224,11.02,3.5,,7,2.9,,870039000,62.38,,,80,73.4,85.8,81.9,70.3,92.1,67256000,11929000,0.067013821,1500,,27,70,35.5,,,22.5,41,,,5446,52,3465,6200,78.88888889,86.66667,,60722000,63973000,9162000,0,0,57131000,345612000,14541000,40417000,367357000,25404000,101139000,431330000,34566000,19279000,42963000,6220000,76410000,388575000,20761000,230113000,52564000,0,23,3,11.4,6.9,80,6,,22,216,237,174,10,10,376,,40.9
Azerbaijan2010,Azerbaijan,2010,4.218610764,11.44,4.68,,7,3.1,,2547290000,62.37,,,81.6,75.6,86.8,82.8,71.5,92.6,80360000,13014000,0.068164424,1500,,27,70,33.9,31.7,36,21.7,39,35.9,42,5597,54,3597,6327,78.88888889,86.66667,,58180000,105294000,8547000,0,0,94505000,169865000,31028000,39054000,347547000,24285000,97234000,452841000,32832000,36398000,10585000,3486000,130903000,180450000,34514000,300311000,72174000,0,23,3,16,7,80,6,,18,216,237,174,10,8,306,,40.9
Azerbaijan2011,Azerbaijan,2011,4.680469513,13.53,6,,7,2.7,,1940790000,63.54,,,83.2,77.8,87.8,83.6,72.8,93,948100000,871115000,0.066287682,1500,,26,60,32.5,,,21,37.3,,,5903,52,3829,6611,76.66666667,90,,65383000,244419000,10307000,0,0,113387000,180078000,32121000,50463000,453769000,31857000,115846000,698188000,42164000,19499000,0,2700000,132886000,180078000,34821000,856493000,607761000,0,23,3,16,15.6,80,6,,18,217,237,174,10,8,225,,40
Azerbaijan2012,Azerbaijan,2012,4.910771847,14.58,5.68,,7,2.3,,2476839000,64.3,,,84.7,80,88.8,84.5,74,93.4,945311000,848422000,0.063604851,1600,,25,60,31.2,,,20.4,35.7,,,6282,50,4123,6982,74.44444444,93.33333,,60769000,306482000,11797000,0,13625000,81832000,75204000,37132000,66362000,762110000,31604000,127131000,1068592000,43401000,29575000,15157000,2731000,111407000,590361000,53488000,922410000,683872000,0,23,3,16,17.7,70,6,,18,217,237,174,10,8,214,,40
Azerbaijan2013,Azerbaijan,2013,5.481178284,16.81,4.487722765,,7,1,6,1326812000,65.74,,,86.3,82.2,89.8,85.3,75.3,93.8,929942000,825923000,0.064521364,1500,,25,70,30,,,19.7,34.2,,,6600,51,4350,7296,74.44444444,93.33333333,,74489000,178617000,21635000,0,27250000,120798000,317211000,22130000,419453000,561961000,30761000,493942000,740578000,52396000,31054000,15543000,2243000,151852000,332754000,51623000,1511331000,865537000,0,25,3,16,23,60,3,2,18,225,277,97,10,7,214,,39.8
Azerbaijan2014,Azerbaijan,2014,5.25153017,17,12.7,,7,3.1,6,3190305000,66.65,63,,87.9,84.4,90.7,86.2,76.5,94.3,259583000,154033000,0.064405172,1600,,26,60,28.9,,,18.9,32.9,,,6706,50,4401,7403,70,90,,74128000,148112000,13920000,0,27250000,219530000,351618000,32675000,184436000,613044000,30843000,258564000,761156000,44763000,25737000,10591000,862000,245267000,2112209000,60787000,1498450000,994619000,0,24,3,15.6,28.7,60,3,2,7,175,277,87,8.5,5,195,1.5,39.8
Azerbaijan2015,Azerbaijan,2015,5.146774769,,,18,10,1.2,6,570976000,67.8,63,12,89.3,86.6,91.6,87,77.8,94.7,88870000,0,0.062498517,1600,6,25,60,27.9,25.8,29.8,18.2,31.7,29,34.2,6519,48,4267,7206,67.7778,83.3334,42,87066000,140887000,7595000,0,27248000,165855000,178199000,17898000,144914000,251890000,34834000,231980000,392777000,42429000,24844000,0,1295000,190699000,178199000,46441000,422679000,0,0,18,3,15.57377049,33.6,60,2,2,7,203,277,87,8.5,3,195,1.5,39.8
Bahrain2009,Bahrain,2009,5.700523376,,3.9,,8,0.5,,,67.06,,,99.2,99.2,99.2,100,100,100,,,0.039496686,2500,,17,,7.6,,,1.5,8.8,,,134,3,26,155,,,,,,,,,,,,,,,,,,,,,,,,,,25,8,2,2.5,0,,7,,25,145,635,85,31,9,60,,14.7
Bahrain2010,Bahrain,2010,5.936869144,13.7,5.1,,8,0.6,,,67.19,,,99.2,99.2,99.2,100,100,100,,,0.036762085,2700,,16,,7.1,6.9,7.3,1.4,8.3,8,8.6,129,3,25,151,,,,,,,,,,,,,,,,,,,,,,,,,,23,8,2,2.5,0,,7,,13,145,635,85,31,9,60,,13.5
Bahrain2011,Bahrain,2011,4.82397604,13.7,4.9,,8,0.9,,,67.25,,,99.2,99.2,99.2,100,100,100,,,0.036002223,2800,,16,,6.7,,,1.3,7.8,,,131,3,25,152,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,8,2,10,0,,7,,13,145,635,85,31,9,60,,13.5
Bahrain2012,Bahrain,2012,5.027186871,12.6,5.8,,8,0.8,,,67.52,,,99.2,99.2,99.2,100,100,100,,,0.035115296,2800,,16,,6.3,,,1.2,7.3,,,131,3,25,150,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,8,2,10,0,,7,,13,145,635,85,31,9,60,,13.5
Bahrain2013,Bahrain,2013,6.689711094,11.8,5.6,,8,1,6,,68.25,,,99.2,99.2,99.2,100,100,100,,,0.034878718,2900,,15,,5.9,,,1.2,6.9,,,127,3,26,148,,,,,,,,,,,,,,,,,,,,,,,,,,26,8,2,10,0,,7,1,13,145,635,85,31,9,60,,13.5
Bahrain2014,Bahrain,2014,6.165133953,12.2,4.6,,8,0.8,7,,66.79,61,,99.2,99.2,99.2,100,100,100,,,0.034418745,2900,,15,,5.6,,,1.1,6.5,,,123,3,24,142,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,8,2,7.5,0,,7,1,13,145,635,85,31,9,60,2.5,13.5
Bahrain2015,Bahrain,2015,6.00737524,,,6,8,0.8,7,,66.81,65,9,99.2,99.2,99.2,100,100,100,,,0.033687911,3000,3,15,,5.3,5.1,5.4,1.1,6.2,5.9,6.4,115,3,24,135,,,0,,,,,,,,,,,,,,,,,,,,,,,29,8,2,7.5,0,,7,1,13,145,635,85,31,9,60,2.5,13.5
Bangladesh2006,Bangladesh,2006,4.318909168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh2007,Bangladesh,2007,4.607322216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh2008,Bangladesh,2008,5.052278519,6.5,,,,,,1729369000,,,,53.8,53.5,54.6,82,80.8,85,202638000,0,0.765080454,130,,273,40,43.6,,,31.5,55.9,,,141628,9000,103027,183893,66.66666667,80,,176675000,278022000,38834000,0,0,4876000,0,995000,434569000,1451347000,161269000,611244000,1729369000,200103000,14798000,0,1540000,19674000,0,2535000,630918000,0,,,,6.3,,80,,,,,,,,,,,
Bangladesh2009,Bangladesh,2009,5.08285141,,,,,,,1496541000,,,,54.8,54.7,55,82.7,81.7,85.2,196478000,0,0.702897848,140,,258,40,41.3,,,30.2,52.6,,,131519,8400,96815,169711,65.55555556,76.66667,,210577000,67980000,38383000,0,0,2910000,0,382000,476286000,1428561000,156658000,686863000,1496541000,195041000,9512000,0,1055000,12422000,0,1437000,699285000,0,,,,18.6,,80,,,,,,,,,,,
Bangladesh2010,Bangladesh,2010,4.858481407,,,,,,,977707000,,,,55.8,55.9,55.5,83.5,82.6,85.4,200042000,0,0.643496469,160,,242,50,39.2,36.1,42.1,28.9,49.6,46.4,52.5,123231,7800,91438,157890,68.88888889,76.66667,,228993000,128282000,38140000,0,0,4861000,0,477000,497483000,849425000,160400000,726476000,977707000,198540000,6093000,0,1025000,10954000,0,1502000,737430000,0,,,,18.6,,80,,,,,,,,,,,
Bangladesh2011,Bangladesh,2011,4.985649109,6.893318033,5.849001532,,,,,1028271000,,,,56.8,57.2,55.9,84.2,83.5,85.6,258322000,0,0.589827301,170,,228,50,37.2,,,27.6,46.7,,,116322,7300,86839,147391,68.88888889,76.66667,,486198000,190986000,78732000,0,0,4930000,0,309000,552509000,837285000,178432000,1038707000,1028271000,257164000,6309000,0,849000,11239000,0,1158000,1049946000,0,,,,19.7,,80,,,,,,,,,,,
Bangladesh2012,Bangladesh,2012,4.724443913,5.418438223,9.728075628,,,,,2177092000,,,,57.7,58.4,56.4,84.8,84.4,85.9,242740000,0,0.543000199,180,,214,40,35.3,,,26.3,44,,,110578,6800,82874,138673,65.55555556,76.66667,,409777000,800540000,70101000,0,0,5000000,0,182000,570060000,1376552000,171768000,979837000,2177092000,241869000,3647000,0,689000,8647000,0,871000,988484000,0,,,,19.7,,80,,,,,,,,,,,
Bangladesh2013,Bangladesh,2013,4.660161018,6.038947961,8.641851749,,6,18.8,0,4303106000,49.14,,,58.7,59.6,56.8,85.5,85.3,86.1,249010000,0,0.498856507,200,,201,40,33.5,,,25.2,41.6,,,105556,6400,79859,131509,65.55555556,76.66666667,,381089000,2817737000,68125000,0,0,0,0,0,859011000,1485369000,180298000,1240100000,4303106000,248423000,1684000,0,587000,1684000,0,587000,1241784000,0,0,13.4,8,19.7,0.8,80,9,6,21,269,1442,428.9,244,21.8,302,4,32.5
Bangladesh2014,Bangladesh,2014,4.635564804,5.854510099,9.365540641,,6,16.8,0,3440435000,42.71,172,,59.6,60.8,57.2,86.2,86.1,86.3,260196000,0,0.458409571,220,,188,70,32.1,,,24.2,39.5,,,101722,5900,77111,125294,80,90,,450538000,1737475000,76643000,0,0,0,0,0,903030000,1702960000,183042000,1353568000,3440435000,259685000,1684000,0,511000,1684000,0,511000,1355252000,0,0,13.4,8,19.8,0.9,80,9,6,21,269,1442,428.9,244,19.5,302,4,32.5
Bangladesh2015,Bangladesh,2015,4.633473873,,,33,6,13.9,0,2708726000,43.1,174,21,60.6,62.1,57.7,86.9,87,86.5,231416000,0,0.421170638,240,33,176,60,30.7,28,33.3,23.3,37.6,34.7,40.4,97478,5500,74378,119326,76.6667,90.0001,21,285637000,897917000,47521000,0,0,0,0,0,632987000,1810809000,183460000,918624000,2708726000,230981000,1684000,0,435000,1684000,0,435000,920308000,0,0,13.4,8,20,0.9,80,9,6,21,269,1442,428.9,244,19.5,302,4,31.6
Belarus2006,Belarus,2006,5.657649994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus2007,Belarus,2007,5.616976261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus2008,Belarus,2008,5.463332176,18.6,1.7,,5,7.8,,3305972000,,,,94.5,96.1,94,99.6,99.1,99.8,235975000,56399000,0.00941567,10600,,7,90,5.6,,,2.8,7.2,,,586,7,293,738,83.33333333,80,,77548000,1546513000,155976000,0,1237000,34340000,600000000,13202000,17237000,16371000,2312000,94785000,1562884000,158288000,46080000,1865000,6849000,80420000,601865000,21288000,850023000,674818000,0,19,4,31.8,2.4,80,8,,112,203,225,,21,31,986.5,,117.4
Belarus2009,Belarus,2009,5.56413126,16.7,4.2,,5,1.7,,1983933000,54.09,,,94.5,95.9,94,99.6,99.1,99.8,184546000,70805000,0.008560215,11700,,6,90,5.1,,,2.5,6.6,,,546,6,268,693,84.44444444,83.33333,,94550000,1037854000,94168000,0,2474000,332500000,9649000,11816000,2689000,216170000,2105000,97239000,1254024000,96273000,19854000,99000,3178000,352354000,9748000,17468000,1274763000,825170000,0,17,3,31.8,23.4,80,6,,107,134,225,179,18,10,900,,99.7
Belarus2010,Belarus,2010,5.525923252,13.64167962,3.548804271,,5,1.6,,3810344000,56.59,,,94.5,95.8,94,99.6,99.1,99.8,207561000,80088000,0.007814519,12800,,5,90,4.7,4.1,5.3,2.3,6.1,5.2,6.9,519,6,254,659,85.55555556,86.66667,,106638000,1543189000,111763000,0,4418000,331177000,98744000,8520000,1083000,36788000,1742000,107721000,1579977000,113505000,15720000,0,1030000,346897000,1098744000,13968000,1257099000,802481000,0,17,3,31.8,33.5,80,6,,82,124,225,179,15,10,798,,80.5
Belarus2011,Belarus,2011,5.225307941,13.97649809,4.159595812,,7,1.3,,5405776000,61.74,,,94.4,95.7,94,99.6,99.1,99.8,571529000,111500000,0.008229812,12200,,5,90,4.3,,,2.2,5.6,,,492,6,252,627,85.55555556,86.66667,,163546000,472368000,279574000,19397000,128688000,1112524000,300276000,18092000,3942000,2353832000,32577000,167488000,2826200000,312151000,10605000,0,1098000,1142526000,1100276000,147878000,2339014000,1029000000,0,17,2,31.8,49.5,80,6,,18,124,275,179,10,10,654,,62.3
Belarus2012,Belarus,2012,5.749043465,14.35357847,5.501874006,,7,2.3,,3542402000,64.7,,,94.4,95.6,94,99.7,99.1,99.9,850549000,121100000,0.007158057,14000,,4,90,4,,,2.1,5.3,,,478,5,251,617,86.66666667,90,,1542461000,477533000,290140000,0,159100000,87508000,1172768000,138232000,1009025000,572421000,141114000,2551486000,1049954000,431254000,9945000,0,863000,97453000,1172768000,298195000,3412222000,763283000,0,16,2,26.6,56.2,80,6,,10,129,275,179,10,10,338,,58.5
Belarus2013,Belarus,2013,5.876466274,13.96216057,4.447331358,,7,0.8,6,4674909000,67.09,,,94.4,95.4,94,99.7,99.1,99.9,783381000,180656000,0.007091359,14100,,4,90,3.8,,,2,5,,,471,5,248,604,86.66666667,90,,361195000,519717000,174255000,0,159100000,675907000,1505247000,176014000,17818000,1083417000,92925000,379013000,1603134000,267180000,9519000,0,431000,685426000,1505247000,335545000,1938350000,873911000,0,16,2,26.6,60.3,80,5,2,10,122,275,112,4,9,319,,52
Belarus2014,Belarus,2014,5.812400818,13.32305676,4.371304034,,7,0.8,6,5276328000,71.79,43,,94.3,95.3,94.1,99.7,99.1,99.9,884795000,193301000,0.007170106,13900,,4,90,3.5,,,1.9,4.7,,,442,5,240,579,87.77777778,93.33333333,,605138000,2865301000,188029000,0,159102000,1196516000,641196000,219250000,288378000,180749000,124889000,893516000,3046050000,312918000,8773000,8979000,224000,1205289000,650175000,378576000,2975600000,876795000,0,16,2,26.6,64.5,80,5,2,7,115,275,112,4,9,183,3,51.8
Belarus2015,Belarus,2015,5.718907833,12.18093236,5.089747525,9,7,0.9,6,3811979000,72.33,44,2,94.3,95.2,94.1,99.7,99.1,99.9,573300000,629000,0.007220806,13800,3,4,90,3.4,2.9,3.8,1.9,4.6,3.9,5.1,428,5,239,567,87.77776667,93.3333,1,608713000,2555073000,229336000,1000000000,115348000,794481000,951262000,104861000,463633000,241122000,123056000,1072346000,2796195000,352392000,5686000,24324000,70000,1800167000,975586000,220279000,2872513000,0,0,16,2,27.27272727,66.9,80,3,2,7,115,275,112,3,3,176,3,51.8
Belgium2005,Belgium,2005,7.262290478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium2007,Belgium,2007,7.218839645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium2008,Belgium,2008,7.116590977,3.3,1.665678953,,8,5.2,,,,,,99.5,99.4,99.5,100,100,100,,,0.01335689,7500,,8,,3.8,,,2.4,4.7,,,495,10,312,605,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,7,35.3,57.7,,3,,11,212,505,,132,4,156,,55.9
Belgium2010,Belgium,2010,6.853514194,4.964477111,2.832933559,,8,5.4,,,73.79,,,99.5,99.4,99.5,100,100,100,,,0.01343977,7400,,8,,3.6,3.2,4,2.3,4.5,4,5,477,10,304,590,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,39.3,57.2,,3,,11,212,505,88,79,4,156,,57.3
Belgium2011,Belgium,2011,7.111363888,4.599802759,3.348676919,,8,5.2,,,74.05,,,99.5,99.4,99.5,100,100,100,,,0.013427824,7400,,8,,3.5,,,2.3,4.4,,,462,10,303,578,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,38,72.6,,3,,11,212,505,88,64,4,156,,57.7
Belgium2012,Belgium,2012,6.935122013,5.760581512,3.797886572,,8,5.2,,,74.2,,,99.5,99.4,99.5,100,100,100,,,0.011908986,8400,,7,,3.5,,,2.3,4.3,,,457,9,300,561,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,38,89,,3,,11,212,505,88,64,4,156,,58.2
Belgium2013,Belgium,2013,7.10366106,6.389941261,4.318537467,,8,5.2,5,,74.23,,,99.5,99.4,99.5,100,100,100,,,0.013018533,7700,,7,,3.4,,,2.2,4.3,,,437,9,283,556,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,38,96.2,,3,4,11,212,505,88,64,4,160,,58
Belgium2014,Belgium,2014,6.855329037,6.627313737,4.381925906,,8,5,5,,72.39,41,,99.5,99.4,99.5,100,100,100,,,0.012833732,7800,,7,,3.4,,,2.2,4.2,,,432,9,279,537,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,39.3,96.4,,3,4,11,212,505,88,64,4,160,0.9,58.4
Belgium2015,Belgium,2015,6.904219151,6.480490593,3.96299929,8,8,4.8,5,,72.5,43,13,99.5,99.4,99.5,100,100,100,,,0.012565669,8000,2,7,,3.3,2.9,3.6,2.2,4.1,3.7,4.6,417,9,278,522,,,1,,,,,,,,,,,,,,,,,,,,,,,0,10,8,39.33333333,96.3,,3,4,11,212,505,88,56,4,161,0.9,58.4
Belize2007,Belize,2007,6.450644493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize2014,Belize,2014,5.955646515,,,,3,41.4,0,87381000,56.77,118,,90.5,88.2,93.5,99.5,100,98.9,44114000,7002000,0.080164392,1200,,28,40,14.6,,,8.6,17,,,121,2,71,139,55.55555556,86.66666667,,11871000,1715000,2340000,0,26325000,3958000,0,1005000,21268000,85354000,7442000,33139000,87069000,9782000,0,0,0,3958000,0,27330000,46949000,9852000,0,15,9,3.1,0,40,9,4,29,109,892,66,60,43,147,2,31.1
Benin2006,Benin,2006,3.329801559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin2008,Benin,2008,3.66713953,,,,6,198.1,,143146000,,,,16.2,5.7,31.2,72.8,66.3,82.2,41073000,0,2.542276315,39,,469,30,73.7,,,34.1,116.3,,,24992,1600,11586,39144,56.66666667,80,,2844000,5155000,17198000,0,0,0,0,0,13135000,137991000,23875000,15979000,143146000,41073000,0,0,0,0,0,0,15979000,0,0,10,4,10.8,0.4,60,10,,55,317,825,,120,34,270,,72.1
Benin2011,Benin,2011,3.870279551,,,,6,149.9,,115801000,42.02,,,17.8,6.5,33.4,75.3,69.2,83.7,13014000,0,2.255437226,44,,436,40,69.8,,,33.3,109.3,,,24709,1600,11816,38510,58.88888889,76.66667,,4069000,16663000,2007000,0,0,0,0,0,24853000,99138000,11007000,28922000,115801000,13014000,0,0,0,0,0,0,28922000,0,0,10,4,8.4,0.4,60,9,,55,227,795,158,120,32,270,,65.2
Benin2012,Benin,2012,3.193468809,,,,6,126.8,,116439000,43.75,,,18.4,6.7,34.1,76.2,70.2,84.2,15772000,0,2.186580918,46,,429,40,68.5,,,32.9,107,,,24587,1600,11838,38243,57.77777778,73.33333,,16788000,24630000,3270000,0,0,0,0,0,22174000,91809000,12502000,38962000,116439000,15772000,0,0,0,0,0,0,38962000,0,0,9,4,8.4,0.4,60,8,,55,137,795,158,120,29,270,,65.2
Benin2013,Benin,2013,3.479412794,,,,6,122.7,0,336713000,44.9,,,19,7,34.9,77,71.2,84.7,18311000,0,2.11895953,47,,422,40,67.2,,,32.6,104.8,,,24458,1600,11895,37976,66.66666667,80,,32525000,39890000,3796000,0,0,0,0,0,35027000,296823000,14515000,67552000,336713000,18311000,0,0,0,0,0,0,67552000,0,0,13,4,8.4,0.4,80,7,6,55,120,795,158,120,18,270,,63.3
Benin2014,Benin,2014,3.347419262,,,,7,55.8,0,331286000,45.37,162,,19.6,7.3,35.6,77.8,72.1,85.2,24617000,0,2.046315507,49,,414,40,65.7,,,32.2,102.1,,,24258,1600,11921,37510,65.55555556,76.66666667,,11629000,105151000,3811000,0,0,0,0,316000,61210000,226135000,20490000,72839000,331286000,24301000,0,0,0,0,0,316000,72839000,0,0,13,4,8.4,0.6,80,7,6,55,111,750,90,120,12,270,4,63.3
Benin2015,Benin,2015,3.624664307,,,10,7,45.3,0,362770000,47.15,158,38,19.7,7.3,35.6,77.9,72.1,85.2,19697000,0,1.974065932,51,12,405,40,64.2,59.2,68.9,31.8,99.5,94.6,104,24069,1600,11955,37092,66.66666667,80,17,28067000,92186000,4111000,0,0,0,7996000,0,47239000,262588000,15586000,75306000,354774000,19697000,0,0,0,0,7996000,0,75306000,0,0,13,4,7.228915663,0.6,80,7,6,57,88,750,90,120,12,270,4,63.3
Bhutan2013,Bhutan,2013,5.569091797,17.4978622,6.952498279,,4,4.8,6,292733000,60.31,,,49.7,33.1,77.9,99.1,98.6,99.9,38238000,261000,0.382748161,260,,166,60,29.5,,,19.7,36,,,391,23,262,485,75.55555556,86.66666667,,30312000,253993000,30854000,0,0,0,9270000,2480000,7142000,29470000,4643000,37454000,283463000,35497000,0,0,0,0,9270000,2480000,39328000,1874000,0,21,3,6.4,15.6,80,8,4,18,151,225,82,92,30,85,,35.3
Bhutan2014,Bhutan,2014,4.938578129,16.61127649,6.75215843,,4,4.2,6,424230000,64.9,70,,50.1,33.1,77.9,100,100,100,40537000,193000,0.351336098,280,,156,60,28.3,,,19.1,34.4,,,358,21,242,444,78.88888889,96.66666667,,30657000,358595000,32137000,0,0,0,7080000,3002000,9240000,58555000,5205000,39897000,417150000,37342000,0,0,0,0,7080000,3002000,42250000,2353000,18,21,3,8.5,0,80,8,4,18,151,225,71,92,15,85,,35.3
Bhutan2015,Bhutan,2015,5.082128525,17.63077836,10.16096322,20,4,4,6,418512000,65.21,71,3,50.4,33.1,77.9,100,100,100,66665000,0,0.324892974,310,26,148,50,27.2,24.3,30,18.3,32.9,29.5,36.2,335,20,226,414,68.8889,86.6667,18,183807000,401516000,58546000,0,0,5006000,0,2888000,11267000,16996000,5231000,195074000,418512000,63777000,0,0,0,5006000,0,2888000,200080000,0,23.2,21,3,8.510638298,0,70,8,4,18,151,225,61,77,15,85,,35.3
Bolivia2006,Bolivia,2006,5.373986244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia2007,Bolivia,2007,5.628419399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia2008,Bolivia,2008,5.297872543,9.3,4.278634773,,1,112.4,,1263187000,,,,44.9,23.4,56.1,85.4,66.8,95.1,172612000,77029000,0.993009291,100,,277,50,40.2,,,24.4,52,,,9985,700,6085,12918,66.66666667,90,,18889000,65639000,9910000,0,498000,884000,66319000,176000,345571000,457908000,84918000,364460000,523547000,94828000,3854000,570000,81000,4738000,66889000,755000,760873000,391675000,29.7,10,7,16.9,11.9,60,15,,42,270,591,,91,50,1080,,80
Bolivia2009,Bolivia,2009,6.085579395,8.695227338,3.529060139,,1,99.2,,512297000,49.53,,,45.8,24.1,56.9,86.2,68.3,95.4,116989000,47998000,0.931774088,110,,266,60,38.4,,,23.4,49.3,,,9541,670,5836,12244,70,90,,17998000,78831000,9827000,9869000,498000,617000,6999000,3568000,159628000,329567000,55057000,177626000,408398000,64884000,2038000,0,41000,12524000,6999000,4107000,447617000,257467000,33.9,10,7,22.3,11.6,60,15,,42,270,591,42,91,50,1080,,80
Bolivia2010,Bolivia,2010,5.780620098,8.437021746,2.197019447,,1,100.8,,538488000,49.74,,,46.7,24.8,57.7,86.9,69.7,95.6,74566000,22126000,0.86941202,120,,253,50,36.8,32.9,40.4,22.6,47,42.8,50.9,9137,640,5632,11661,66.66666667,90,,37834000,70314000,8135000,0,0,67057000,0,3696000,132274000,435538000,40566000,170108000,505852000,48701000,2807000,2785000,43000,69864000,2785000,3739000,561635000,321663000,31.4,10,7,25.4,11.3,60,15,,42,270,591,42,91,50,1080,,80
Bolivia2011,Bolivia,2011,5.778874397,8.433239693,1.653487695,,1,90.4,,775587000,50.08,,,47.5,25.5,58.5,87.7,71.2,95.9,76886000,20154000,0.809364005,120,,241,60,35.3,,,21.9,44.9,,,8731,610,5437,11107,70,90,,22469000,225245000,10546000,0,0,1465000,66434000,3650000,141859000,483661000,42496000,164328000,708906000,53042000,453000,247000,40000,1918000,66681000,3690000,351040000,184794000,35.9,10,7,25.4,11.8,60,15,,42,270,591,42,91,50,1080,,80
Bolivia2012,Bolivia,2012,6.018894672,8.6,1.5,,1,74.1,,1249566000,50.23,,,48.4,26.2,59.2,88.5,72.7,96.2,79148000,14356000,0.75656111,130,,230,50,34,,,21.2,43.1,,,8369,580,5237,10616,67.77777778,93.33333,,222369000,111358000,13485000,0,0,1589000,66400000,286000,143959000,571689000,50987000,366328000,683047000,64472000,459000,119000,34000,2048000,566519000,320000,551376000,183000000,34.7,10,7,25.4,14.8,60,15,,42,270,591,42,91,50,1025,,83.4
